구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,호텔관광,1335,DU실용영어(1),2,2-0-0,앤드류 캔 디,목(12:00-13:50),경영1관-13,글로벌의사 소통,
,,호텔관광,1336,AI시대대학생활(1),1,1-0-0,김병국,인성(필)월(11:00-11:50),경영1관-13,,
,,호텔관광,1337,AI시대대학생활(1),1,1-0-0,송자현,인성(필)월(11:00-11:50),경영1관-13,,
,,호텔관광,1338,AI시대대학생활(1),1,1-0-0,김현정,인성(필)월(11:00-11:50),경영1관-13,,
,,호텔관광,1339,AI시대대학생활(1),1,1-0-0,노정희,인성(필)월(17:00-17:50),경영1관-13,,
,,호텔관광,1340,AI시대대학생활(1),1,1-0-0,이광우,인성(필)월(17:00-17:50),경영1관-13,,
,,호텔관광,1341,AI시대대학생활(1),1,1-0-0,이응진,인성(필)월(17:00-17:50),경영1관-13,글로벌경영,대학
,,,1342,DU사랑빛자유프로,,,젝트 2 2-0-0 박붕익,인성월(10:00-11:50),경영1관-12,글로벌경영,대학
,,,1343,DU사랑빛자유프로,,,젝트 2 2-0-0 박지은,인성화(10:00-11:50),경영1관-12,글로벌경영,대학
,,,1344,DU사랑빛자유프로,,,젝트 2 2-0-0 이용승,인성수(15:00-16:50),경영1관-12,글로벌경영,대학
,,,1345,DU사랑빛자유프로,,,젝트 2 2-0-0 김민희,인성목(11:00-12:50),경영1관-12,글로벌경영,대학
,,,1346,DU사랑빛자유프로,,,젝트 2 2-0-0 김민희,인성목(13:00-14:50),경영1관-12,글로벌경영,대학
,,,1347,DU사랑빛자유프로,,,젝트 2 2-0-0 박규준,인성월(14:00-15:50),경영1관-12,글로벌경영,대학
,,,1348,DU사랑빛자유프로,,,젝트 2 2-0-0 심도희,인성화(12:00-13:50),경영1관-12,,경제금융통 상
,,,3937,DU실용영어(1),2,2-0-0,헥트 크리 스탈 리,화(12:00-13:50),경영1관-13,글로벌의사 소통 글로벌경영,2 대학
,,,1349,DU글로벌소통영어,2,2-0-0,마틴 리즈 웨이,화(14:00-15:50),경영1관-12,글로벌의사 소통 글로벌경영,대학
,,,1350,DU글로벌소통영어,2,2-0-0,마틴 리즈 웨이,수(14:00-15:50),경영1관-12,글로벌의사 소통 글로벌경영,대학
,,,1351,DU실무영어,2,2-0-0,테레사 매 나밧,월(15:00-16:50),경영1관-12,글로벌의사 소통 글로벌경영대학 글로벌경영,공통 2 대학
,,,1352,DU실무영어,2,2-0-0,크리스토 퍼 리차드,목(10:00-11:50),경영1관-12,글로벌의사 소통 글로벌경영,대학
,,,1353,DU실무영어,2,2-0-0,크리스토 퍼 리차드,화(12:00-13:50),경영1관-13,글로벌의사 소통 글로벌경영,교직 2 대학
,,,1356,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,글로벌경영,대학
,,,1357,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,글로벌경영,대학
,,,1358,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,글로벌경영,대학
,,,1360,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,글로벌경영,대학
,,,1362,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,글로벌경영,대학
,,,1366,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,글로벌경영,3 대학
,,,1354,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,글로벌경영,대학
,,,1355,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,글로벌경영,대학
,,,1359,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,글로벌경영,대학
,,,1361,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,글로벌경영,대학
,,,1364,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,글로벌경영,대학
,,,1365,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,글로벌경영,4 대학
,,,1363,학교현장실습(중등),2,2-0-0,1,,미지정미지정,균형 글로벌경영,대학
,,,1367,한국사회의쟁점,2,2-0-0,박치현,사회·문화수(12:00-13:50),경영1관-14,글로벌경영,대학
,,,1368,한국사회의쟁점,2,2-0-0,이승천,사회·문화화(14:00-15:50),경영1관-14,글로벌경영,대학
,,,1369,즐거운철학이야기,3,3-0-0,양승권,화(12:00-13:15),경영1관-13,역사·철학 글로벌경영,블렌디드러 닝 대학
,,,1370,현대사회와다문화,3,3-0-0,박종수,사회·문화화(16:30-17:45) | 목(16:30-17:45),경영1관-12,글로벌경영,대학
,,,1371,사회적기업의이해,3,3-0-0,이주현,사회·문화월(09:00-10:15) | 월(10:30-11:45),경영1관-12,글로벌경영,대학
,,,1372,고전과현대문화,3,3-0-0,김민규,화(16:30-17:45) | 목(16:30-17:45),경영1관-13,문학·예술 글로벌경영,블렌디드러 닝 대학
,,,1373,동양철학과하이브리,,,3 3-0-0 안효성,역사·철학화(12:00-13:15) | 목(12:00-13:15),경영1관-12,드문화 글로벌경영,대학
,,,1374,21세기사회철학,3,3-0-0,안효성,역사·철학화(16:30-17:45) | 목(16:30-17:45),경영1관-13,글로벌경영,대학
,,,1375,"클라시카,단테,신곡",3,3-0-0,송효정,문학·예술월(10:30-11:45) | 수(09:00-10:15),경영1관-13,글로벌경영,대학
,,,1376,러시아사회와문화,3,3-0-0,이규환,화(12:00-13:15),경영1관-13,사회·문화 글로벌경영,블렌디드러 닝 대학
,,,1377,스마트DIY,3,3-0-0,이건직 교수학습110 대학,수(09:00-10:15),,과학·기술 글로벌경영,블렌디드러 닝
,,,1378,자아실현의철학,3,3-0-0,김용휘,역사·철학월(15:00-16:15) | 수(13:30-14:45),경영1관-12,글로벌경영,대학
,,,1379,"권력,의무,자유",3,3-0-0,이용승,사회·문화월(15:00-16:15) | 수(13:30-14:45),경영1관-13,글로벌경영대학 균형 글로벌경영,1 대학
,,,1380,영상과동아시아의근,,,대 3 3-0-0 송효정,문학·예술화(12:00-13:15) | 목(12:00-13:15),경영1관-13,글로벌경영,대학
,,,1381,문명과과학기술,2,2-0-0,김현숙,과학·기술수(14:00-15:50),경영1관-14,글로벌경영,대학
,,,1382,다매체시대의영상서,,,사론 3 3-0-0 송효정,문학·예술월(15:00-16:15) | 수(13:30-14:45),경영1관-13,글로벌경영,대학
,,,1383,역사속의다문화,2,2-0-0,김도연,역사·철학화(10:00-11:50),경영1관-13,글로벌경영,대학
,,,1384,"SF,철학을담다",3,3-0-0,안효성,역사·철학월(13:30-14:45) | 수(15:00-16:15),경영1관-12,글로벌경영,대학
,,,1385,한국문화탐색,3,3-0-0,정나리,화(12:00-13:15) | 목(12:00-13:15),경영1관-12,사회·문화 글로벌경영,블렌디드러 닝 대학
,,,1386,자기이해와의사소통,3,3-0-0,하영명,사회·문화월(15:00-16:15) | 수(13:30-14:45),경영1관-14,글로벌경영,대학
,,,1387,비판적사고와미디어,,,영어 3 3-0-0 류혜경,사회·문화화(16:30-17:45) | 목(16:30-17:45),경영1관-13,글로벌경영,대학
,,,1388,세계속의한류,3,3-0-0,김명광,수(13:30-14:45),경영1관-13,사회·문화 사회과학대학,블렌디드러 닝
공통,1,실버복지,1396,DU실용영어(1),2,2-0-0,애덤 탐슨,월(12:00-13:50),사과1관-13,글로벌의사 소통,
,,실버복지,1397,AI시대대학생활(1),1,1-0-0,정홍인,인성(필)수(11:00-11:50),사과1관-12,,
,,사회대,1398,DU사랑빛자유프로,,,젝트 2 2-0-0 이덕균,인성월(10:00-11:50),사과1관-12,,
,,사회대,1399,DU사랑빛자유프로,,,젝트 2 2-0-0 박재영,인성월(12:00-13:50),사과1관-12,,
,,사회대,1400,DU사랑빛자유프로,,,젝트 2 2-0-0 황보경옥,인성수(13:00-14:50),사과1관-12,,
,,사회대,1401,DU사랑빛자유프로,,,젝트 2 2-0-0 하영명,인성수(10:00-11:50),사과1관-12,,
,,사회대,1402,DU사랑빛자유프로,,,젝트 2 2-0-0 류다현,인성화(14:00-15:50),사과1관-12,,
,,사회대,1403,DU사랑빛자유프로,,,젝트 2 2-0-0 이교일,인성화(12:00-13:50),사과1관-12,,
,,사회대,1404,DU사랑빛자유프로,,,젝트 2 2-0-0 조은희,인성목(12:00-13:50),사과1관-12,,
,,사복,1455,DU실용영어(1),2,2-0-0,잭슨 윌리 엄 매튜 로,화(10:00-11:50),사회3관-33,글로벌의사 소통,
,,사복,1456,DU실용영어(1),2,2-0-0,판티노플 레 신티아,화(10:00-11:50),사회3관-33,글로벌의사 소통,
,,사복,1457,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,화(10:00-11:50),사회3관-33,글로벌의사 소통,
,,사복,1458,DU실용영어(1),2,2-0-0,브라인 프 린,화(10:00-11:50),사과2관-24,글로벌의사 소통,
,,사복,1459,DU실용영어(1),2,2-0-0,김태우,목(10:00-11:50),사회3관-33,글로벌의사 소통,
,,사복,1460,DU실용영어(1),2,2-0-0,브라인 프 린,목(10:00-11:50),사회3관-33,글로벌의사 소통,
,,사복,1461,DU실용영어(1),2,2-0-0,크리스틴 안소니 로,목(10:00-11:50),사회3관-33,글로벌의사 소통,
,,사복,1462,DU실용영어(1),2,2-0-0,위프 로버 트 보이드,목(10:00-11:50),사과2관-24,글로벌의사 소통,
,,사복,1463,AI시대대학생활(1),1,1-0-0,김석주,인성(필)수(17:00-17:50),사과1관-14,,
,,사복,1464,AI시대대학생활(1),1,1-0-0,곽민영,인성(필)수(17:00-17:50),사과1관-14,,
,,사복,1465,AI시대대학생활(1),1,1-0-0,이동석,인성(필)수(17:00-17:50),사회3관-33,,
,,사복,1466,AI시대대학생활(1),1,1-0-0,이승주,인성(필)수(17:00-17:50),사과1관-14,,
,,사복,1467,AI시대대학생활(1),1,1-0-0,,인성(필)수(17:00-17:50),사과1관-12,,이준상
,,사복,1468,AI시대대학생활(1),1,1-0-0,이진숙,인성(필)수(17:00-17:50),사회3관-33,,
,,사복,1469,AI시대대학생활(1),1,1-0-0,현진희,인성(필)수(17:00-17:50),사과1관-13,,
,,사복,1470,AI시대대학생활(1),1,1-0-0,박영준,인성(필)수(17:00-17:50),사과1관-12,,
,,사복,1471,AI시대대학생활(1),1,1-0-0,양난주,인성(필)수(17:00-17:50),사과1관-13,,
,,사복,1472,AI시대대학생활(1),1,1-0-0,김문근,인성(필)수(17:00-17:50),사과1관-14,,
,,사복,1473,AI시대대학생활(1),1,1-0-0,김사현,인성(필)수(17:00-17:50),사과1관-14,사회과학대학,
공통,1,사복,1474,AI시대대학생활(1),1,1-0-0,이현주,인성(필)수(17:00-17:50),사과1관-14,,
,,청소년상담,1475,DU실용영어(1),2,2-0-0,조슈아 애 론,수(16:00-17:50),사과2관-21,글로벌의사 소통,
,,청소년상담,1476,DU실용영어(1),2,2-0-0,윌리엄 샤 프,수(16:00-17:50),사과2관-21,글로벌의사 소통,
,,청소년상담,1477,AI시대대학생활(1),1,1-0-0,최웅용,인성(필)수(11:00-11:50),사과2관-23,,
,,청소년상담,1478,AI시대대학생활(1),1,1-0-0,정소희,인성(필)수(11:00-11:50),사과2관-23,,
,,청소년상담,1479,AI시대대학생활(1),1,1-0-0,윤민화,인성(필)수(11:00-11:50),사회3관-32,,
,,아동가정,1480,DU실용영어(1),2,2-0-0,도란 코너 마이클,수(12:00-13:50),사과2관-21,글로벌의사 소통,
,,아동가정,1481,DU실용영어(1),2,2-0-0,조셉 데븐 포트,수(12:00-13:50),사과2관-21,글로벌의사 소통,
,,아동가정,1482,AI시대대학생활(1),1,1-0-0,노성향,인성(필)월(17:00-17:50),사과1관-12,,
,,아동가정,1483,AI시대대학생활(1),1,1-0-0,안석,인성(필)월(17:00-17:50),사과1관-13,,
,,아동가정,1484,AI시대대학생활(1),1,1-0-0,이보람,인성(필)월(17:00-17:50),사과1관-14,,
,,아동가정,1485,AI시대대학생활(1),1,1-0-0,신유미,인성(필)월(17:00-17:50),사과1관-14,,
,,문헌,1486,DU실용영어(1),2,2-0-0,데렉 메이 슨,수(16:00-17:50),사과2관-24,글로벌의사 소통,
,,문헌,1487,DU실용영어(1),2,2-0-0,아이리쉬 새그먼,수(16:00-17:50),사회3관-33,글로벌의사 소통,
,,문헌,1488,AI시대대학생활(1),1,1-0-0,김신영,인성(필)수(12:00-12:50),사과1관-13,,
,,문헌,1489,AI시대대학생활(1),1,1-0-0,박광헌,인성(필)수(12:00-12:50),사과1관-13,,
,,문헌,1490,AI시대대학생활(1),1,1-0-0,최예진,인성(필)수(12:00-12:50),사과1관-13,,
,,문헌,1491,AI시대대학생활(1),1,1-0-0,장보성,인성(필)수(12:00-12:50),사과1관-14,,
,,심리,1492,DU실용영어(1),2,2-0-0,데렉 메이 슨,수(12:00-13:50),사과2관-24,글로벌의사 소통,
,,심리,1493,DU실용영어(1),2,2-0-0,트레버 매 튜 심,수(12:00-13:50),사회3관-33,글로벌의사 소통,
,,심리,1494,DU실용영어(1),2,2-0-0,도날드 그 랜빌,수(12:00-13:50),사회3관-33,글로벌의사 소통,
,,심리,1495,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,수(12:00-13:50),사과1관-14,글로벌의사 소통,
,,심리,1496,AI시대대학생활(1),1,1-0-0,석동헌,인성(필)목(11:00-11:50),사회3관-33,,
,,심리,1497,AI시대대학생활(1),1,1-0-0,김근향,인성(필)목(11:00-11:50),사회3관-33,,
,,심리,1498,AI시대대학생활(1),1,1-0-0,김은석,인성(필)목(11:00-11:50),사과1관-12,,
,,심리,1499,AI시대대학생활(1),1,1-0-0,송경희,인성(필)목(11:00-11:50),사과1관-13,,
,,심리,1500,AI시대대학생활(1),1,1-0-0,,인성(필)목(11:00-11:50),사과1관-14,,남상희
,,심리,1501,AI시대대학생활(1),1,1-0-0,정나래,인성(필)목(11:00-11:50),사과1관-14,사회과학대학,
공통,1,심리,1502,AI시대대학생활(1),1,1-0-0,강현민,인성(필)목(11:00-11:50),사과1관-14,,
,,미디어,1503,DU실용영어(1),2,2-0-0,패트릭 에 간,월(16:00-17:50),사과1관-12,글로벌의사 소통,
,,미디어,1504,DU실용영어(1),2,2-0-0,라포인트 마크 앤드,월(16:00-17:50),사과1관-14,글로벌의사 소통,
,,미디어,1505,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,월(16:00-17:50),사과2관-21,글로벌의사 소통,
,,미디어,1506,DU실용영어(1),2,2-0-0,윌리엄 샤 프,월(16:00-17:50),사과2관-21,글로벌의사 소통,
,,미디어,1507,AI시대대학생활(1),1,1-0-0,김동윤,인성(필)수(11:00-11:50),사과1관-13,,
,,미디어,1508,AI시대대학생활(1),1,1-0-0,류성진,인성(필)수(11:00-11:50),사과1관-13,,
,,미디어,1509,AI시대대학생활(1),1,1-0-0,김성해,인성(필)수(11:00-11:50),사과1관-13,,
,,미디어,1510,AI시대대학생활(1),1,1-0-0,하진홍,인성(필)수(11:00-11:50),사과1관-13,,
,,미디어,1511,AI시대대학생활(1),1,1-0-0,홍유리,인성(필)수(11:00-11:50),사과1관-14,,
,,미디어,1512,AI시대대학생활(1),1,1-0-0,김대욱,인성(필)수(11:00-11:50),사과1관-14,,
,2,사회대,1405,DU글로벌소통영어,2,2-0-0,라포인트 마크 앤드,화(16:00-17:50),사과2관-24,글로벌의사 소통,
,,사회대,1406,DU글로벌소통영어,2,2-0-0,라포인트 마크 앤드,월(12:00-13:50),사과1관-14,글로벌의사 소통,
,,사회대,1407,DU글로벌소통영어,2,2-0-0,마틴 리즈 웨이,목(12:00-13:50),사과2관-21,글로벌의사 소통,
,,사회대,1408,DU실무영어,2,2-0-0,테레사 매 나밧,월(10:00-11:50),사과2관-24,글로벌의사 소통,
,,사회대,1409,DU실무영어,2,2-0-0,테레사 매 나밧,화(16:00-17:50),사과1관-13,글로벌의사 소통,
,,사회대,1410,DU실무영어,2,2-0-0,매리 캐서 린 아리오,수(10:00-11:50),사과2관-24,글로벌의사 소통,
,,사회대,1411,DU실무영어,2,2-0-0,매리 캐서 린 아리오,목(16:00-17:50),사과2관-21,글로벌의사 소통,
,,사회대,1412,DU실무영어,2,2-0-0,크리스토 퍼 리차드,수(14:00-15:50),사과2관-21,글로벌의사 소통,
교직,2,사회대,1415,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,
,,사회대,1416,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,사회대,1417,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,
,,사회대,1419,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,,
,,사회대,1421,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,
,,사회대,1427,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,
,3,사회대,1413,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,
,,사회대,1414,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,
,,사회대,1418,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,사회과학대학,
교직,3,사회대,1420,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,사회대,1425,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,
,,사회대,1426,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,,
,4,사회대,1422,학교현장실습(사서),2,2-0-0,,,미지정미지정,,
,,사회대,1423,학교현장실습(전문상,,,담) 2 2-0-0,,미지정미지정,,
,,사회대,1424,학교현장실습(중등),2,2-0-0,,,미지정미지정,,
균형,1,사회대,1428,경제학의이해,3,3-0-0,배연호,화(12:00-13:15),사과1관-13,사회·문화,블렌디드러 닝
,,사회대,1429,문학의이해,3,3-0-0,김성진,문학·예술월(15:00-16:15) | 수(13:30-14:45),사회3관-32,,
,,사회대,1430,생활과과학,3,3-0-0,이건직,화(16:30-17:45) | 목(16:30-17:45),사회3관-32,과학·기술,블렌디드러 닝
,,사회대,1431,전환기의한국근대사,3,3-0-0,장희흥,역사·철학월(13:30-14:45) | 수(15:00-16:15),사회3관-32,,
,,사회대,1432,한국전통문화의이해,3,3-0-0,김도연 공공인재-23,역사·철학화(12:00-13:15) | 목(12:00-13:15),,,
,,사회대,1433,한국사회의쟁점,2,2-0-0,박치현,사회·문화월(10:00-11:50),사회3관-32,,
,,사회대,1434,언어의이해,3,3-0-0,박용찬,역사·철학월(13:30-14:45) | 수(15:00-16:15),사과1관-14,,
,,사회대,1435,즐거운철학이야기,3,3-0-0,김영진,역사·철학월(12:00-13:15) | 수(12:00-13:15),사회3관-32,,
,,사회대,1436,모더니즘산책,3,3-0-0,서요성,사회·문화월(15:00-16:15) | 수(13:30-14:45),사회3관-33,,
,,사회대,1437,동양철학과하이브리,,,3 3-0-0 김용휘,역사·철학화(16:30-17:45) | 목(16:30-17:45),사과1관-14,드문화,
,,사회대,1438,21세기사회철학,3,3-0-0,안효성,역사·철학화(13:30-14:45) | 목(15:00-16:15),사과1관-15,,
,,사회대,1439,고대그리스철학,3,3-0-0,,역사·철학화(12:00-13:15) | 목(12:00-13:15),사과1관-14,,변상출
,,사회대,1440,행정과사회,3,3-0-0,김동신 공공인재-23,사회·문화화(09:00-10:15) | 목(10:30-11:45),,,
,,사회대,1441,기독교역사의이해,3,3-0-0,,문학·예술화(12:00-13:15) | 목(12:00-13:15),윤관희 사회3관-32,,
,,사회대,1442,자아실현의철학,3,3-0-0,김용휘,역사·철학월(13:30-14:45) | 수(15:00-16:15),사과1관-14,,
,,사회대,1443,역사속의다문화,2,2-0-0,박재영,역사·철학목(10:00-11:50),사회3관-32,,
,,사회대,1444,영화로만나는종교,3,3-0-0,박종수,역사·철학월(10:30-11:45) | 수(09:00-10:15),사과1관-14,,
,,사회대,1445,"SF,철학을담다",3,3-0-0,안효성,역사·철학월(15:00-16:15) | 수(13:30-14:45),사과1관-14,,
,,사회대,1446,영상으로만나는역사,3,3-0-0,박재영,역사·철학월(15:00-16:15) | 수(13:30-14:45),사과1관-14,,
,,사회대,1447,행복을위한인문학,3,3-0-0,이종주,역사·철학월(13:30-14:45) | 수(15:00-16:15),사회3관-32,,
,,사회대,1448,미중경쟁시대이해,3,3-0-0,김양희,사회·문화화(12:00-13:15) | 목(12:00-13:15),사회3관-33,,
,,사회대,1449,스포츠과학의이해,3,3-0-0,이종삼,과학·기술월(15:00-16:15) | 수(13:30-14:45),사회3관-32,사회과학대학,
균형,1,사회대,1450,영미인문학기행,3,3-0-0,이동춘,문학·예술화(12:00-13:15) | 목(12:00-13:15),사회3관-32,,
,,사회대,1451,정책라이브콘서트,3,3-0-0,서정욱,사회·문화월(09:00-10:15) | 수(10:30-11:45),사과1관-14,,
,,사회대,1452,현대여가와농촌관광,,,의이해 3 3-0-0 이응진,사회·문화화(12:00-13:15) | 목(12:00-13:15),사과1관-15,,보건바이오대학
공통,1,반려동물,1513,DU실용영어(1),2,2-0-0,도날드 그 랜빌,목(12:00-13:50),생과3관-11,글로벌의사 소통,
,,반려동물,1514,DU실용영어(1),2,2-0-0,매리 캐서 린 아리오,목(12:00-13:50),생과3관-14,글로벌의사 소통,
,,반려동물,1515,DU실용영어(1),2,2-0-0,머레이 존 슨,목(12:00-13:50),생과3관-12,글로벌의사 소통,
,,반려동물,1516,DU실용영어(1),2,2-0-0,레슬리 멕 코이,목(12:00-13:50),생과3관-14,글로벌의사 소통,
,,반려동물,1517,AI시대대학생활(1),1,1-0-0,김으뜸,인성(필)목(14:00-14:50),생과3관-13,,
,,반려동물,1518,AI시대대학생활(1),1,1-0-0,곽호현,인성(필)목(14:00-14:50),생과3관-13,,보건의료정 보
,,,1519,DU실용영어(1),2,2-0-0,크롤리 제 니퍼 루이,월(10:00-11:50),생과1관-11,글로벌의사 소통,보건의료정 보
,,,1520,DU실용영어(1),2,2-0-0,로리존스 폴,월(10:00-11:50),생과1관-14,글로벌의사 소통,
,,보건의료,1521,AI시대대학생활(1),1,1-0-0,장원구 인성(필),,,,
,,보건의료,1522,AI시대대학생활(1),1,1-0-0,황진섭 인성(필),,,,
,,보건의료,1523,AI시대대학생활(1),1,1-0-0,박종호 인성(필) 난임의료산 업,,,,
,,,1524,DU실용영어(1),2,2-0-0,로리존스 폴,월(14:00-15:50),생과1관-11,글로벌의사 소통,난임의료산 업
,,,1525,DU실용영어(1),2,2-0-0,레이날도 라모스,월(14:00-15:50),생과1관-14,글로벌의사 소통,난임의료산 업
,,,1526,AI시대대학생활(1),1,1-0-0,구덕본,인성(필)화(13:00-13:50),공학2관-22,,보건바이오 대학
,,,1527,DU사랑빛자유프로,,,젝트 2 2-0-0 지영임,인성화(13:00-14:50),생과2관-14,,보건바이오 대학
,,,1528,DU사랑빛자유프로,,,젝트 2 2-0-0 전용숙,인성수(10:00-11:50),생과2관-14,,보건바이오 대학
,,,1529,DU사랑빛자유프로,,,젝트 2 2-0-0 박지은,인성목(14:00-15:50),생과2관-14,,보건바이오 대학
,,,1530,DU사랑빛자유프로,,,젝트 2 2-0-0 이소영,인성수(14:00-15:50),생과2관-14,,보건바이오 대학
,,,1531,DU사랑빛자유프로,,,젝트 2 2-0-0 하영명,인성월(10:00-11:50),생과2관-14,,
,,식품가공,1561,DU실용영어(1),2,2-0-0,저스틴케 니,수(14:00-15:50),생과1관-11,글로벌의사 소통,
,,식품가공,1562,DU실용영어(1),2,2-0-0,패트릭 에 간,수(14:00-15:50),생과1관-14,글로벌의사 소통,
,,식품가공,1563,AI시대대학생활(1),1,1-0-0,김성호 인성(필),,,,
,,식품가공,1564,AI시대대학생활(1),1,1-0-0,임무혁 인성(필),,,,
,,식품가공,1565,AI시대대학생활(1),1,1-0-0,김태훈 인성(필),,,,
,,응급구조,1566,DU실용영어(1),2,2-0-0,로리존스 폴,수(10:00-11:50),생과2관-12,글로벌의사 소통,
,,응급구조,1567,DU실용영어(1),2,2-0-0,애덤 탐슨,수(10:00-11:50),생과2관-14,글로벌의사 소통,
,,응급구조,1568,DU실용영어(1),2,2-0-0,에릭 내쉬,수(10:00-11:50),생과2관-11,글로벌의사 소통,
,,응급구조,1569,AI시대대학생활(1),1,1-0-0,김태진,인성(필)목(17:00-17:50),공학1관-15,,보건바이오대학
공통,1,응급구조,1570,AI시대대학생활(1),1,1-0-0,하달수,인성(필)목(17:00-17:50),공학3관-35,,
,,응급구조,1571,AI시대대학생활(1),1,1-0-0,강민주,인성(필)목(17:00-17:50),공학3관-34,,
,,응급구조,1572,AI시대대학생활(1),1,1-0-0,김아정,인성(필)목(17:00-17:50),공학1관-13,,
,,스마트원예,1573,DU실용영어(1),2,2-0-0,크리스토 퍼 마틴 워,수(12:00-13:50),생과3관-11,글로벌의사 소통,
,,스마트원예,1574,DU실용영어(1),2,2-0-0,애덤 탐슨,수(12:00-13:50),생과3관-12,글로벌의사 소통,
,,스마트원예,1575,AI시대대학생활(1),1,1-0-0,박태호,인성(필)목(12:00-12:50),생과5관-24,,
,,스마트원예,1576,AI시대대학생활(1),1,1-0-0,사공동훈,인성(필)목(12:00-12:50),생과5관-24,,
