구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,,1760,DU실용영어(1),2,2-0-0,패트릭트 래블스,수(10:00-11:50),디예5관-13,글로벌의사 소통,서비스마케 팅
,,,1761,AI시대대학생활(1),1,1-0-0,김수완,인성(필)수(13:00-13:50),디예3관-32,,
,,산디,1762,DU실용영어(1),2,2-0-0,패트릭 에 간,월(14:00-15:50),디예1관-13,글로벌의사 소통,
,,산디,1763,DU실용영어(1),2,2-0-0,조셉 데븐 포트,월(14:00-15:50),디예5관-13,글로벌의사 소통,
,,산디,1764,AI시대대학생활(1),1,1-0-0,최형문,인성(필)수(12:00-12:50),디예1관-13,,
,,패션,1765,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,화(16:00-17:50),디예5관-13,글로벌의사 소통,
,,패션,1766,DU실용영어(1),2,2-0-0,레슬리 멕 코이,화(16:00-17:50),디예2관-22,글로벌의사 소통,
,,패션,1767,DU실용영어(1),2,2-0-0,조슈아 애 론,화(16:00-17:50),디예2관-23,글로벌의사 소통,
,,패션,1768,AI시대대학생활(1),1,1-0-0,최영림,인성(필)금(12:00-12:50),디예5관-13,,
,,패션,1769,AI시대대학생활(1),1,1-0-0,김소현,인성(필)금(13:00-13:50),디예5관-13,,
,,패션,1770,AI시대대학생활(1),1,1-0-0,임지아,인성(필)월(13:00-13:50),디예5관-12,디자인예술대학,
공통,1,뷰티,1771,DU실용영어(1),2,2-0-0,조슈아 애 론,수(14:00-15:50),디예1관-13,글로벌의사 소통,
,,뷰티,1772,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,수(14:00-15:50),디예5관-13,글로벌의사 소통,
,,뷰티,1773,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,수(14:00-15:50),디예5관-13,글로벌의사 소통,
,,뷰티,1774,AI시대대학생활(1),1,1-0-0,송록영,인성(필)월(17:00-17:50),디예5관-13,,
,,뷰티,1775,AI시대대학생활(1),1,1-0-0,박하늘,인성(필)월(17:00-17:50),디예5관-12,,
,,뷰티,1776,AI시대대학생활(1),1,1-0-0,이영희,인성(필)월(17:00-17:50),디예5관-12,,
,,실건,1777,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,목(16:00-17:50),디예1관-13,글로벌의사 소통,
,,실건,1778,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,목(16:00-17:50),디예5관-13,글로벌의사 소통,
,,실건,1779,AI시대대학생활(1),1,1-0-0,정석연,인성(필)수(15:00-15:50),디예5관-13,,
,,실건,1780,AI시대대학생활(1),1,1-0-0,김수정,인성(필)월(15:00-15:50),디예5관-13,,
,,실건,1781,AI시대대학생활(1),1,1-0-0,정경숙,인성(필)수(15:00-15:50),디예5관-13,,
,,실건,1782,AI시대대학생활(1),1,1-0-0,김수홍,인성(필)수(15:00-15:50),디예5관-13,,
,,실건,1783,AI시대대학생활(1),1,1-0-0,오승준,인성(필)수(15:00-15:50),디예5관-13,,
,,게임,1784,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,수(16:00-17:50),디예1관-13,글로벌의사 소통,
,,게임,1785,AI시대대학생활(1),1,1-0-0,김시만,인성(필)화(16:00-16:50),디예1관-12,,
,,디예대,1786,DU사랑빛자유프로,,,젝트 2 2-0-0 박지은,인성목(12:00-13:50),디예5관-13,,
,,디예대,1787,DU사랑빛자유프로,,,젝트 2 2-0-0 박지은,인성화(12:00-13:50),디예5관-13,,
,,디예대,1788,DU사랑빛자유프로,,,젝트 2 2-0-0 남중섭,인성수(16:00-17:50),디예5관-13,,
,,디예대,1789,DU사랑빛자유프로,,,젝트 2 2-0-0 조은희,인성화(14:00-15:50),디예5관-13,,
,,디예대,1790,DU사랑빛자유프로,,,젝트 2 2-0-0 지영임,인성월(10:00-11:50),디예5관-13,,
,2,디예대,1791,DU글로벌소통영어,2,2-0-0,마틴 리즈 웨이,월(12:00-13:50),디예1관-13,글로벌의사 소통,
,,디예대,1792,DU글로벌소통영어,2,2-0-0,라포인트 마크 앤드,목(12:00-13:50),디예5관-13,글로벌의사 소통,
,,디예대,1793,DU실무영어,2,2-0-0,테레사 매 나밧,수(12:00-13:50),디예1관-13,글로벌의사 소통,
,,디예대,1794,DU실무영어,2,2-0-0,크리스토 퍼 리차드,목(14:00-15:50),디예1관-13,글로벌의사 소통,
교직,2,디예대,1797,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,
,,디예대,1798,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,디예대,1799,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,
,,디예대,1801,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,디자인예술대학,
교직,2,디예대,1803,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,
,,디예대,1807,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,
,3,디예대,1795,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,
,,디예대,1796,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,
,,디예대,1800,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,,
,,디예대,1802,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,디예대,1805,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,
,,디예대,1806,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,,
,4,디예대,1804,학교현장실습(중등),2,2-0-0,,,미지정미지정,,
균형,1,디예대,1808,고전과현대문화,3,3-0-0,노우정,화(13:30-14:45) | 목(15:00-16:15),디예2관-22,문학·예술,블렌디드러 닝
,,디예대,1809,문학과예술의사회사,3,3-0-0,윤주한,월(16:30-17:45),디예2관-23,문학·예술,블렌디드러 닝
,,디예대,1810,예술과디지털커뮤니,,,케이션 3 3-0-0 이소영,문학·예술금(09:00-10:15) | 금(10:30-11:45),디예2관-23,,
,,디예대,1811,아름다움이란무엇인,,,가 3 3-0-0 윤주한,문학·예술월(13:30-14:45) | 수(15:00-16:15),디예2관-23,,
,,디예대,1812,21세기한국문학과표,,,현 2 2-0-0 박규준,문학·예술화(10:00-11:50),디예2관-22,,
,,디예대,1813,디지털문화와언어,3,3-0-0,,문학·예술월(12:00-13:15) | 수(12:00-13:15),박호관 디예2관-23,,
,,디예대,1814,"놀이,예술,상상력",2,2-0-0,이소영,목(10:00-11:50),디예2관-22,문학·예술,블렌디드러 닝
,,디예대,1815,DIY미술표현의실제,3,3-0-0,김민규,문학·예술월(16:30-17:45) | 수(16:30-17:45),디예2관-22,,
,,디예대,1816,"시,상상,모험",2,2-0-0,주영중,문학·예술수(10:00-11:50),디예2관-23,,사범대학
공통,1,국교유교,1829,AI글쓰기기초,2,2-0-0,사고와표현,수(10:00-11:50),박호관 사범1관-11,,(필)
,,국교유교,1830,AI글쓰기기초,2,2-0-0,박영식 사고와표현 (필),수(10:00-11:50),사범1관-11,,
,,국교유교,1831,AI글쓰기기초,2,2-0-0,권동우 사고와표현 (필),수(10:00-11:50),사범1관-12,,
,,영교역교,1832,AI글쓰기기초,2,2-0-0,정나리 사고와표현 (필),목(10:00-11:50),사범1관-11,,
,,영교역교,1833,AI글쓰기기초,2,2-0-0,조익성 사고와표현 (필),목(10:00-11:50),사범1관-11,,
,,영교역교,1834,AI글쓰기기초,2,2-0-0,양승권 사고와표현 (필),목(10:00-11:50),사범1관-12,,
,,일사특교,1835,AI글쓰기기초,2,2-0-0,정나리 사고와표현 (필),월(10:00-11:50),사범1관-11,,
,,일사특교,1836,AI글쓰기기초,2,2-0-0,조은희 사고와표현 (필),월(10:00-11:50),사범1관-11,,
,,일사특교,1837,AI글쓰기기초,2,2-0-0,김현정 사고와표현 (필),월(10:00-11:50),사범1관-12,,
,,지리유특,1838,AI글쓰기기초,2,2-0-0,하영명 사고와표현 (필),화(10:00-11:50),사범1관-11,,
,,지리유특,1839,AI글쓰기기초,2,2-0-0,이용승 사고와표현 (필),화(10:00-11:50),사범1관-13,,
,,초특,1840,AI글쓰기기초,2,2-0-0,장승연 사고와표현 (필) 대구본1701,금(14:00-15:50),,,
,,초특,1841,AI글쓰기기초,2,2-0-0,홍진석 사고와표현 (필) 대구본1403,금(14:00-15:50),,,
,,수교지구,1842,AI글쓰기기초,2,2-0-0,민병욱 사고와표현 (필),월(14:00-15:50),사범1관-11,,
,,수교지구,1843,AI글쓰기기초,2,2-0-0,주영중 사고와표현 (필),월(14:00-15:50),사범1관-11,,
,,물교,1844,AI글쓰기기초,2,2-0-0,민병욱 사고와표현 (필),화(14:00-15:50),사범1관-11,,
,,화교,1845,AI글쓰기기초,2,2-0-0,주영중 사고와표현 (필),수(14:00-15:50),사범1관-11,,
,,생교,1846,AI글쓰기기초,2,2-0-0,남중섭 사고와표현 (필),목(14:00-15:50),사범1관-12,,
,,지리유특,1847,AI글쓰기기초,2,2-0-0,양종근 사고와표현 (필),화(10:00-11:50),사범1관-13,,
,,국교,1943,DU실용영어(1),2,2-0-0,에릭 내쉬,월(10:00-11:50),사범1관-12,글로벌의사 소통,
,,국교,1944,DU실용영어(1),2,2-0-0,에리티 다 니엘 크리,월(10:00-11:50),사범1관-12,글로벌의사 소통,
,,국교,1945,AI시대대학생활(1),1,1-0-0,김성진,인성(필)화(17:00-17:50),사범1관-13,,
,,국교,1946,AI시대대학생활(1),1,1-0-0,정인호,인성(필)화(17:00-17:50),사범1관-13,,
,,국교,1947,AI시대대학생활(1),1,1-0-0,박용찬,인성(필)화(17:00-17:50),사범1관-13,,
,,국교,1948,AI시대대학생활(1),1,1-0-0,백순철,인성(필)화(17:00-17:50),사범1관-13,,
,,국교,1949,AI시대대학생활(1),1,1-0-0,이종필,인성(필)화(17:00-17:50),사범1관-14,,
,,국교,1950,AI시대대학생활(1),1,1-0-0,강보선,인성(필)화(17:00-17:50),사범1관-14,,
,,영교,1951,DU실용영어(1),2,2-0-0,위프 로버 트 보이드,화(10:00-11:50),사범1관-11,글로벌의사 소통,사범대학
공통,1,영교,1952,DU실용영어(1),2,2-0-0,마이클 파 을,화(10:00-11:50),사범1관-12,글로벌의사 소통,
,,영교,1953,DU실용영어(1),2,2-0-0,허퍼 덕,화(10:00-11:50),사범1관-12,글로벌의사 소통,
,,영교,1954,AI시대대학생활(1),1,1-0-0,임정완,인성(필)월(17:00-17:50),사범1관-13,,
,,영교,1955,AI시대대학생활(1),1,1-0-0,이민경,인성(필)월(17:00-17:50),사범1관-13,,
,,영교,1956,AI시대대학생활(1),1,1-0-0,강민건,인성(필)월(17:00-17:50),사범1관-13,,
,,영교,1957,AI시대대학생활(1),1,1-0-0,이은석,인성(필)월(17:00-17:50),사범1관-13,,
,,영교,1958,AI시대대학생활(1),1,1-0-0,백지원,인성(필)월(17:00-17:50),사범1관-13,,
,,영교,1959,AI시대대학생활(1),1,1-0-0,,인성(필)월(17:00-17:50),윤관희 사범1관-13,,
,,영교,1960,AI시대대학생활(1),1,1-0-0,류혜경,인성(필)월(17:00-17:50),사범1관-13,,
,,역교,1961,DU실용영어(1),2,2-0-0,에리티 다 니엘 크리,화(10:00-11:50),사범1관-12,글로벌의사 소통,
,,역교,1962,DU실용영어(1),2,2-0-0,로리존스 폴,화(10:00-11:50),사범1관-12,글로벌의사 소통,
,,역교,1963,AI시대대학생활(1),1,1-0-0,신주현,인성(필)월(12:00-12:50),사범1관-14,,
,,역교,1964,AI시대대학생활(1),1,1-0-0,윤재운,인성(필)월(12:00-12:50),사범1관-13,,
,,역교,1965,AI시대대학생활(1),1,1-0-0,장희흥,인성(필)월(12:00-12:50),사범1관-14,,
,,일사,1966,DU실용영어(1),2,2-0-0,머레이 존 슨,수(10:00-11:50),사범1관-12,글로벌의사 소통,
,,일사,1967,DU실용영어(1),2,2-0-0,레이날도 라모스,수(10:00-11:50),사범1관-12,글로벌의사 소통,
,,일사,1968,AI시대대학생활(1),1,1-0-0,김수용,인성(필)목(17:00-17:50),사범1관-14,,
,,일사,1969,AI시대대학생활(1),1,1-0-0,박정호,인성(필)목(17:00-17:50),사범1관-13,,
,,일사,1970,AI시대대학생활(1),1,1-0-0,강운선,인성(필)목(17:00-17:50),사범1관-14,,
,,일사,1971,AI시대대학생활(1),1,1-0-0,이재정,인성(필)목(17:00-17:50),사범1관-14,,
,,지리,1972,DU실용영어(1),2,2-0-0,로리존스 폴,목(10:00-11:50),사범1관-12,글로벌의사 소통,
,,지리,1973,DU실용영어(1),2,2-0-0,잭슨 윌리 엄 매튜 로,목(10:00-11:50),사범1관-12,글로벌의사 소통,
,,지리,1974,AI시대대학생활(1),1,1-0-0,오정준,인성(필)화(17:00-17:50),사범1관-13,,
,,지리,1975,AI시대대학생활(1),1,1-0-0,이영아,인성(필)화(17:00-17:50),사범1관-13,,
,,지리,1976,AI시대대학생활(1),1,1-0-0,이초희,인성(필)화(17:00-17:50),사범1관-13,,
,,지리,1977,AI시대대학생활(1),1,1-0-0,신규전임 교원,인성(필)화(17:00-17:50),사범1관-13,,
,,유교,1978,DU실용영어(1),2,2-0-0,패트릭트 래블스,월(10:00-11:50),사범1관-12,글로벌의사 소통,
,,유교,1979,DU실용영어(1),2,2-0-0,리치 루바,월(10:00-11:50),사범1관-13,글로벌의사 소통,사범대학
공통,1,유교,1980,AI시대대학생활(1),1,1-0-0,신금호,인성(필)월(17:00-17:50),사범1관-14,,
,,유교,1981,AI시대대학생활(1),1,1-0-0,장혜진,인성(필)월(17:00-17:50),사범1관-14,,
,,유교,1982,AI시대대학생활(1),1,1-0-0,차정주,인성(필)월(17:00-17:50),사범1관-14,,
,,유교,1983,AI시대대학생활(1),1,1-0-0,문가영,인성(필)월(17:00-17:50),사범1관-14,,
,,유교,1984,AI시대대학생활(1),1,1-0-0,조경진,인성(필)월(17:00-17:50),사범1관-14,,
,,특교,1985,DU실용영어(1),2,2-0-0,허퍼 덕,수(10:00-11:50),사범1관-12,글로벌의사 소통,
,,특교,1986,DU실용영어(1),2,2-0-0,앤드류 캔 디,수(10:00-11:50),사범1관-13,글로벌의사 소통,
,,특교,1987,DU실용영어(1),2,2-0-0,트레버 매 튜 심,수(10:00-11:50),사범1관-13,글로벌의사 소통,
,,특교,1988,AI시대대학생활(1),1,1-0-0,권순우,인성(필)목(11:00-11:50),사범1관-11,,
,,특교,1989,AI시대대학생활(1),1,1-0-0,박정식,인성(필)목(11:00-11:50),사범1관-12,,
,,특교,1990,AI시대대학생활(1),1,1-0-0,홍정숙,인성(필)목(11:00-11:50),사범1관-12,,
,,초특,1991,DU실용영어(1),2,2-0-0,테레사 매 나밧,화(14:00-15:50),사범1관-13,글로벌의사 소통,
,,초특,1992,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,화(14:00-15:50),사범1관-12,글로벌의사 소통,
,,초특,1993,AI시대대학생활(1),1,1-0-0,김영한,인성(필)월(11:00-11:50),사범1관-11,,
,,초특,1994,AI시대대학생활(1),1,1-0-0,박남수,인성(필)월(11:00-11:50),사범1관-13,,
,,초특,1995,AI시대대학생활(1),1,1-0-0,김명광,인성(필)월(11:00-11:50),사범1관-12,,
,,초특,1996,AI시대대학생활(1),1,1-0-0,강종구,인성(필)월(11:00-11:50),사범1관-12,,
,,유특,1997,DU실용영어(1),2,2-0-0,뉴옌챈트 루,목(10:00-11:50),사범1관-13,글로벌의사 소통,
,,유특,1998,DU실용영어(1),2,2-0-0,에릭 내쉬,목(10:00-11:50),사범1관-13,글로벌의사 소통,
,,유특,1999,AI시대대학생활(1),1,1-0-0,,인성(필)수(15:00-15:50),사범1관-11,,백상수
,,유특,2000,AI시대대학생활(1),1,1-0-0,김건희,인성(필)수(15:00-15:50),사범1관-14,,
,,수교,2001,DU실용영어(1),2,2-0-0,마이클 파 을,수(14:00-15:50),사범1관-11,글로벌의사 소통,
,,수교,2002,DU실용영어(1),2,2-0-0,앤드류 캔 디,수(14:00-15:50),사범1관-12,글로벌의사 소통,
,,수교,2003,AI시대대학생활(1),1,1-0-0,김익표,인성(필)금(11:00-11:50),사범1관-15,,
,,수교,2004,AI시대대학생활(1),1,1-0-0,김대환,인성(필)금(11:00-11:50),사범1관-14,,
,,수교,2005,AI시대대학생활(1),1,1-0-0,김래용,인성(필)금(11:00-11:50),사범1관-14,,
,,수교,2006,AI시대대학생활(1),1,1-0-0,황진수,인성(필)금(11:00-11:50),사범1관-15,,
,,수교,2007,AI시대대학생활(1),1,1-0-0,박진우,인성(필)금(11:00-11:50),사범1관-14,,사범대학
공통,1,수교,2008,AI시대대학생활(1),1,1-0-0,황근보,인성(필)금(11:00-11:50),사범1관-14,,
,,물교,2009,DU실용영어(1),2,2-0-0,앤드류 캔 디,목(14:00-15:50),사범1관-12,글로벌의사 소통,
,,물교,2010,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,목(14:00-15:50),사범1관-12,글로벌의사 소통,
,,물교,2011,AI시대대학생활(1),1,1-0-0,이희조,인성(필)월(16:00-16:50),사범3관-13,,
,,화교,2012,DU실용영어(1),2,2-0-0,머레이 존 슨,월(14:00-15:50),사범1관-12,글로벌의사 소통,
,,화교,2013,DU실용영어(1),2,2-0-0,아이리쉬 새그먼,월(14:00-15:50),사범1관-12,글로벌의사 소통,
,,화교,2014,AI시대대학생활(1),1,1-0-0,김보혜,인성(필)수(16:00-16:50),사범3관-23,,
,,화교,2015,AI시대대학생활(1),1,1-0-0,김은주,인성(필)수(17:00-17:50),사범3관-22,,
,,화교,2016,AI시대대학생활(1),1,1-0-0,송종원,인성(필)수(11:00-11:50),사범3관-22,,
,,화교,2017,AI시대대학생활(1),1,1-0-0,심준호,인성(필)수(16:00-16:50),사범3관-22,,
,,화교,2018,AI시대대학생활(1),1,1-0-0,차정호,인성(필)수(16:00-16:50),사범3관-23,,
,,생교,2019,DU실용영어(1),2,2-0-0,코츠 로버 트 넬슨,화(14:00-15:50),사범1관-13,글로벌의사 소통,
,,생교,2020,DU실용영어(1),2,2-0-0,아이리쉬 새그먼,화(14:00-15:50),사범1관-13,글로벌의사 소통,
,,생교,2021,AI시대대학생활(1),1,1-0-0,이정호,인성(필)화(12:00-12:50),사범3관-33,,
,,생교,2022,AI시대대학생활(1),1,1-0-0,정진수,인성(필)화(12:00-12:50),사범3관-32,,
,,생교,2023,AI시대대학생활(1),1,1-0-0,문동오,인성(필)화(12:00-12:50),사범3관-22,,
,,생교,2024,AI시대대학생활(1),1,1-0-0,박종근,인성(필)화(12:00-12:50),사범3관-31,,
,,생교,2025,AI시대대학생활(1),1,1-0-0,조영석,인성(필)화(12:00-12:50),사범3관-32,,
,,생교,2026,AI시대대학생활(1),1,1-0-0,원효식,인성(필)화(12:00-12:50),생과1관-14,,
,,지구,2027,DU실용영어(1),2,2-0-0,아이리쉬 새그먼,수(14:00-15:50),사범1관-12,글로벌의사 소통,
,,지구,2028,DU실용영어(1),2,2-0-0,윌리엄 샤 프,수(14:00-15:50),사범1관-12,글로벌의사 소통,
,,지구,2029,AI시대대학생활(1),1,1-0-0,정철,인성(필)수(11:00-11:50),사범3관-31,,
,,지구,2030,AI시대대학생활(1),1,1-0-0,신승원,인성(필)수(11:00-11:50),사범3관-12,,
,,지구,2031,AI시대대학생활(1),1,1-0-0,안성호,인성(필)수(11:00-11:50),사범3관-12,,
,2,사범대,1821,빅컨셉+,2,2-0-0,박종수,사고와표현월(12:00-13:50),사범1관-11,,
,,사범대,1822,빅컨셉+,2,2-0-0,양종근,사고와표현화(12:00-13:50),사범1관-11,,
,,사범대,1823,빅컨셉+,2,2-0-0,김영진,사고와표현금(10:00-11:50),사범1관-11,,
,,사범대,1824,빅컨셉+,2,2-0-0,최정인,사고와표현월(12:00-13:50),사범1관-12,,사범대학
공통,2,사범대,1825,빅컨셉+,2,2-0-0,이주희,사고와표현화(10:00-11:50),사범1관-13,,
,,사범대,1826,빅컨셉+,2,2-0-0,이건직 사고와표현,월(14:00-15:50),사범1관-12,,블렌디드러 닝
,,사범대,1827,빅컨셉+,2,2-0-0,조혜경,사고와표현수(16:00-17:50),사범1관-12,,
,,사범대,1828,빅컨셉+,2,2-0-0,남중섭,사고와표현수(12:00-13:50),사범1관-12,,교직 2 특교유특초 특
,,,1856,교육사회,2,1-0-1,이민경,화(15:00-16:50),사범1관-11,,블렌디드러 닝
,,수교화교,1857,교육사회,2,1-0-1,이민경,목(13:00-14:50),사범1관-11,,블렌디드러 닝
,,물교지구,1858,교육사회,2,1-0-1,이민경,목(15:00-16:50),사범1관-11,,블렌디드러 닝
,,사범대,1859,교육사회,2,1-0-1,정나리,금(11:00-12:50),사범1관-12,,
,,국교영교,1860,교육심리,2,2-0-0,이미순,월(13:00-14:50),사범1관-13,,역교일사지 리
,,,1861,교육심리,2,2-0-0,이미순,수(11:00-12:50),사범1관-13,,
,,사범대,1862,교육심리,2,2-0-0,이미순,수(13:00-14:50),사범1관-13,,
,,사범대,1863,교육심리,2,2-0-0,이미순,목(14:00-15:50),사범1관-13,,
,,사범대,1864,교육철학및교육사,2,2-0-0,,월(15:00-16:50),사범1관-13,,
,,국교영교,1869,교육학개론,2,2-0-0,채휘균,월(13:00-14:50),사범1관-13,,역교일사지 리
,,,1870,교육학개론,2,2-0-0,교내공모,금(15:00-16:50),사범1관-12,,
,,사범대,1871,교육학개론,2,2-0-0,송영명,목(10:00-11:50),사범1관-13,,
,,사범대,1872,교육학개론,2,2-0-0,송영명,월(10:00-11:50),사범1관-13,,특교유특초 특
,,,1878,특수교육학개론,2,1-0-1,박미혜,목(13:00-14:50),사범1관-13,,
,,수교화교,1879,특수교육학개론,2,1-0-1,박미혜,목(15:00-16:50),사범1관-13,,
,,물교지구,1880,특수교육학개론,2,1-0-1,박미혜,목(10:00-11:50),사범1관-13,,
,,사범대,1881,특수교육학개론,2,1-0-1,김영익,금(10:00-11:50),사범1관-13,,
,,사범대,1882,특수교육학개론,2,1-0-1,최경숙,화(15:00-16:50),사범1관-13,,
,,사범대,1898,사전학교현장실습(1),1,0-2-0,특교유특초,,미지정미지정,,특
,,,1900,디지털교육,1,1-0-0,김현준,수(15:00-15:50),사범1관-13,,
,,수교화교,1901,디지털교육,1,1-0-0,김현준,수(16:00-16:50),사범1관-13,,
,,물교지구,1902,디지털교육,1,1-0-0,박기용,목(14:00-14:50),사범1관-13,,
,,사범대,1903,디지털교육,1,1-0-0,신동영,화(15:00-15:50),사범1관-13,,
,,사범대,1904,디지털교육,1,1-0-0,신동영,화(16:00-16:50),사범1관-13,,사범대학
교직,3,국교영교,1848,교육과정,2,1-0-1,박소영,월(15:00-16:50),사범1관-12,,역교일사지 리
,,,1849,교육과정,2,1-0-1,김미진,수(15:00-16:50),사범1관-12,,
,,사범대,1850,교육과정,2,1-0-1,김재현,목(15:00-16:50),사범1관-13,,
,,사범대,1851,교육과정,2,1-0-1,박소영,월(10:00-11:50),사범1관-13,,블렌디드러 닝 특교유특초 특
,,,1852,교육방법및교육공학,2,1-0-1,김현준,수(11:00-12:50),사범1관-13,,
,,수교화교,1853,교육방법및교육공학,2,1-0-1,정준환,목(10:00-11:50),사범1관-12,,
,,물교지구,1854,교육방법및교육공학,2,1-0-1,오정숙,화(09:00-10:50),사범1관-13,,
,,사범대,1855,교육방법및교육공학,2,1-0-1,박기용,목(15:00-16:50),사범1관-12,,
,,국교영교,1865,교육평가,2,1-0-1,김혜숙,화(11:00-12:50),사범1관-13,,역교일사지 리
,,,1866,교육평가,2,1-0-1,김혜숙,화(13:00-14:50),사범1관-13,,
,,사범대,1867,교육평가,2,1-0-1,유신복,수(09:00-10:50),사범1관-13,,
,,사범대,1868,교육평가,2,1-0-1,유신복,수(11:00-12:50),사범1관-13,,특교유특초 특
,,,1873,교육행정및교육경영,2,1-0-1,손종호,목(11:00-12:50),사범1관-13,,
,,수교화교,1874,교육행정및교육경영,2,1-0-1,정은경,화(13:00-14:50),사범1관-13,,
,,물교지구,1875,교육행정및교육경영,2,1-0-1,손종호,목(09:00-10:50),사범1관-13,,
,,사범대,1876,교육행정및교육경영,2,1-0-1,정은경,화(15:00-16:50),사범1관-13,,
,,사범대,1877,통합교육의이론과실,,,제 2 1-0-1,목(15:00-16:50),사범1관-13,,특교유특초 특
,,,1888,교직실무,1,0-0-1,,목(15:00-15:50),사범1관-13,,
,,수교화교,1889,교직실무,1,0-0-1,이정훈,목(16:00-16:50),사범1관-13,,
,,물교지구,1890,교직실무,1,0-0-1,손종호,금(14:00-14:50),사범1관-13,,
,,사범대,1891,교직실무,1,0-0-1,이정훈,금(15:00-15:50),사범1관-13,,
,,사범대,1892,교직실무,1,0-0-1,이정훈,금(16:00-16:50),사범1관-13,,
,,국교영교,1893,학교폭력예방및학생,,,의이해 2 2-0-0 신이나,수(10:00-11:50),사범1관-13,,역교일사지 리
,,,1894,학교폭력예방및학생,,,의이해 2 2-0-0 신이나,월(13:00-14:50),사범1관-13,,
,,사범대,1895,학교폭력예방및학생,,,의이해 2 2-0-0 유신복,화(10:00-11:50),사범1관-13,,
