구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,사범대,1896,학교폭력예방및학생,,,의이해 2 2-0-0 김희정,목(10:00-11:50),사범1관-13,,
,,사범대,1897,학교폭력예방및학생,,,의이해 2 2-0-0 김희정,목(13:00-14:50),사범1관-14,,
,,사범대,1899,사전학교현장실습(2),1,0-2-0,사범대학,,미지정미지정,,
교직,4,사범대,1883,학교현장실습(유치원,,,) 2 2-0-0,,미지정미지정,,
,,사범대,1884,학교현장실습(중등),2,2-0-0,,,미지정미지정,,
,,사범대,1885,학교현장실습(특수유,,,치원) 2 2-0-0,,미지정미지정,,
,,사범대,1886,학교현장실습(특수중,,,등) 2 2-0-0,,미지정미지정,,
,,사범대,1887,학교현장실습(특수초,,,등) 2 2-0-0,,미지정미지정,,
,,사범대,1905,학교현장실습(학기제,,,) 4 2-4-0,,미지정미지정,,
균형,1,사범대,1906,법의이해,3,3-0-0,박효근,사회·문화월(13:30-14:45) | 수(15:00-16:15),사범1관-12,,
,,사범대,1907,한국전통문화의이해,3,3-0-0,김도연,역사·철학월(16:30-17:45) | 수(16:30-17:45),사범1관-14,,
,,사범대,1908,즐거운철학이야기,3,3-0-0,이종주,역사·철학월(12:00-13:15) | 수(12:00-13:15),사범1관-14,,
,,사범대,1909,건강운동심리학,3,3-0-0,고의석,사회·문화화(16:30-17:45) | 목(16:30-17:45),사범1관-12,,
,,사범대,1910,근대유럽의세계,3,3-0-0,최영태,역사·철학월(12:00-13:15) | 수(12:00-13:15),사범2관-23,,
,,사범대,1911,고전과현대문화,3,3-0-0,노우정,화(16:30-17:45) | 목(16:30-17:45),사범1관-12,문학·예술,블렌디드러 닝
,,사범대,1912,문학과예술의사회사,3,3-0-0,윤주한,화(13:30-14:45),사범1관-12,문학·예술,블렌디드러 닝
,,사범대,1913,격동하는한국현대사,3,3-0-0,최영태,역사·철학화(16:30-17:45) | 목(16:30-17:45),사범2관-23,,
,,사범대,1914,환경문제와인간,3,3-0-0,박영식,과학·기술월(12:00-13:15) | 수(12:00-13:15),사범1관-11,,
,,사범대,1915,아름다움이란무엇인,,,가 3 3-0-0,문학·예술화(16:30-17:45) | 목(16:30-17:45),사범1관-12,,변상출
,,사범대,1916,"클라시카,플라톤,국",,,가 3 3-0-0,수(15:00-16:15),사범1관-12,역사·철학,변상출 블렌디드러 닝
,,사범대,1917,"클라시카,공자,논어",3,3-0-0,노우정,월(10:30-11:45) | 수(09:00-10:15),사범1관-12,역사·철학,블렌디드러 닝
,,사범대,1918,기후변화와생태계,3,3-0-0,박영대,과학·기술월(15:00-16:15) | 수(13:30-14:45),사범1관-11,,
,,사범대,1919,공감하는인간의이해,3,3-0-0,조혜경,수(12:00-13:15),사범1관-12,사회·문화,블렌디드러 닝
,,사범대,1920,디지털문화와언어,3,3-0-0,,문학·예술월(15:00-16:15) | 수(13:30-14:45),박호관 사범1관-12,,
,,사범대,1921,"놀이,예술,상상력",2,2-0-0,이소영,목(13:00-14:50),사범1관-14,문학·예술,블렌디드러 닝
,,사범대,1922,역사속의다문화,2,2-0-0,박재영,역사·철학수(10:00-11:50),사범1관-12,,
,,사범대,1923,영화로만나는종교,3,3-0-0,박종수,역사·철학월(15:00-16:15) | 수(13:30-14:45),사범2관-23,,
,,사범대,1924,한국미술사강의,3,3-0-0,정아현,문학·예술화(12:00-13:15) | 화(13:30-14:45),사범2관-23,,
,,사범대,1925,추리와논증,3,3-0-0,김영진,역사·철학월(13:30-14:45) | 수(15:00-16:15),사범1관-14,,
,,사범대,1926,현대언어의이해,3,3-0-0,이정복,문학·예술월(12:00-13:15) | 수(12:00-13:15),사범1관-12,,
,,사범대,1927,세계종교테마기행,3,3-0-0,심종석,역사·철학월(13:30-14:45) | 수(15:00-16:15),사범2관-23,,사범대학
균형,1,사범대,1928,DIY미술표현의실제,3,3-0-0,김민규,문학·예술월(13:30-14:45) | 수(15:00-16:15),사범1관-11,,
,,사범대,1929,"시,상상,모험",2,2-0-0,주영중,문학·예술목(10:00-11:50),사범1관-14,,
,,사범대,1930,생활속보험,3,3-0-0,이윤호,사회·문화화(16:30-17:45) | 목(16:30-17:45),사범1관-14,,
,,사범대,1931,인권과페미니즘의대,,,화 3 3-0-0 이희영,사회·문화월(12:00-13:15) | 수(12:00-13:15),사범1관-12,,
,,사범대,1932,한국사회의이해와전,,,망 3 3-0-0 이승협,사회·문화월(13:30-14:45) | 수(15:00-16:15),사범1관-12,재활과학대학,
공통,1,재과대,2032,DU사랑빛자유프로,,,젝트 2 2-0-0 박붕익,인성목(10:00-11:50),재과1관-12,,
,,재과대,2033,DU사랑빛자유프로,,,젝트 2 2-0-0 박붕익,인성수(11:00-12:50),재과1관-12,,
,,재과대,2034,DU사랑빛자유프로,,,젝트 2 2-0-0 이덕균,인성화(10:00-11:50),재과1관-12,,재활상담심 리치료
,,,2070,DU실용영어(1),2,2-0-0,레슬리 멕 코이,수(16:00-17:50),재과1관-14,글로벌의사 소통,재활상담심 리치료
,,,2071,DU실용영어(1),2,2-0-0,저스틴케 니,수(16:00-17:50),재과1관-14,글로벌의사 소통,재활상담심 리치료
,,,2072,DU실용영어(1),2,2-0-0,도란 코너 마이클,수(16:00-17:50),재과2관-11,글로벌의사 소통,재활상담심 리치료
,,,2073,AI시대대학생활(1),1,1-0-0,조성재,인성(필)목(11:00-11:50),재과1관-12,,재활상담심 리치료
,,,2074,AI시대대학생활(1),1,1-0-0,박중규,인성(필)목(11:00-11:50),재과1관-12,,재활상담심 리치료
,,,2075,AI시대대학생활(1),1,1-0-0,최은영,인성(필)목(11:00-11:50),재과1관-13,,재활상담심 리치료
,,,2076,AI시대대학생활(1),1,1-0-0,조현재,인성(필)목(11:00-11:50),재과1관-12,,
,,언치,2077,DU실용영어(1),2,2-0-0,허퍼 덕,월(16:00-17:50),재과1관-14,글로벌의사 소통,
,,언치,2078,DU실용영어(1),2,2-0-0,조슈아 애 론,월(16:00-17:50),재과1관-14,글로벌의사 소통,
,,언치,2079,AI시대대학생활(1),1,1-0-0,김정완,인성(필)금(12:00-12:50),재과1관-14,,
,,언치,2080,AI시대대학생활(1),1,1-0-0,허승덕,인성(필)금(12:00-12:50),재과1관-14,,
,,언치,2081,AI시대대학생활(1),1,1-0-0,하지완,인성(필)금(12:00-12:50),재과1관-14,,
,,물치,2082,DU실용영어(1),2,2-0-0,윌리엄 샤 프,화(12:00-13:50),재과1관-14,글로벌의사 소통,
,,물치,2083,DU실용영어(1),2,2-0-0,데렉 메이 슨,화(12:00-13:50),재과1관-14,글로벌의사 소통,
,,물치,2084,DU실용영어(1),2,2-0-0,레이날도 라모스,화(12:00-13:50),재과2관-11,글로벌의사 소통,
,,물치,2085,AI시대대학생활(1),1,1-0-0,김경,인성(필)금(10:00-10:50),재과1관-13,,
,,물치,2086,AI시대대학생활(1),1,1-0-0,황보각,인성(필)금(10:00-10:50),재과1관-13,,
,,물치,2087,AI시대대학생활(1),1,1-0-0,김명권,인성(필)금(10:00-10:50),재과1관-13,,
,,물치,2088,AI시대대학생활(1),1,1-0-0,전덕훈,인성(필)금(10:00-10:50),재과1관-12,,
,,의료재활,2089,DU실용영어(1),2,2-0-0,조슈아 애 론,목(16:00-17:50),재과1관-14,글로벌의사 소통,
,,의료재활,2090,DU실용영어(1),2,2-0-0,패트릭 에 간,목(16:00-17:50),재과1관-14,글로벌의사 소통,
,,의료재활,2091,AI시대대학생활(1),1,1-0-0,송병섭,인성(필)월(12:00-12:50),재과1관-14,,
,,의료재활,2092,AI시대대학생활(1),1,1-0-0,이근민,인성(필)월(12:00-12:50),재과1관-14,,
,,의료재활,2093,AI시대대학생활(1),1,1-0-0,김용철,인성(필)월(12:00-12:50),재과1관-12,,
,,작치,2094,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,목(12:00-13:50),재과1관-14,글로벌의사 소통 재활과학대학,
공통,1,작치,2095,DU실용영어(1),2,2-0-0,데렉 메이 슨,목(12:00-13:50),재과1관-14,글로벌의사 소통,
,,작치,2096,DU실용영어(1),2,2-0-0,리치 루바,목(12:00-13:50),재과2관-11,글로벌의사 소통,
,,작치,2097,AI시대대학생활(1),1,1-0-0,이선민,인성(필)수(12:00-12:50),재과2관-11,,
,,작치,2098,AI시대대학생활(1),1,1-0-0,이혜림,인성(필)수(12:00-12:50),재과2관-13,,
,,작치,2099,AI시대대학생활(1),1,1-0-0,이선욱,인성(필)화(11:00-11:50),재과2관-13,,재활건강증 진학
,,,2100,DU실용영어(1),2,2-0-0,리치 루바,목(10:00-11:50),재과1관-14,글로벌의사 소통,재활건강증 진학
,,,2101,DU실용영어(1),2,2-0-0,제이슨 아 담 레이너,목(10:00-11:50),재과1관-14,글로벌의사 소통,재활건강증 진학
,,,2102,AI시대대학생활(1),1,1-0-0,김영복,인성(필)화(14:00-14:50),재과1관-12,,재활건강증 진학
,,,2103,AI시대대학생활(1),1,1-0-0,김완수 교수학습111,인성(필)화(14:00-14:50),,,
,,특수창의,2104,DU실용영어(1),2,2-0-0,김환,수(13:00-14:50),재과1관-12,글로벌의사 소통,
,,특수창의,2105,DU실용영어(1),2,2-0-0,브라인 프 린,수(15:00-16:50),재과1관-12,글로벌의사 소통,
,,특수창의,2106,AI시대대학생활(1),1,1-0-0,신규전임 교원,인성(필)금(09:00-09:50),재과1관-12,,
,2,재과대,2035,DU글로벌소통영어,2,2-0-0,마틴 리즈 웨이,월(10:00-11:50),재과1관-14,글로벌의사 소통,
,,재과대,2036,DU실무영어,2,2-0-0,크리스토 퍼 리차드,화(14:00-15:50),재과1관-14,글로벌의사 소통,
,,재과대,2037,DU실무영어,2,2-0-0,테레사 매 나밧,수(10:00-11:50),재과1관-14,글로벌의사 소통,
교직,2,재과대,2040,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,
,,재과대,2041,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,재과대,2042,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,
,,재과대,2044,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,,
,,재과대,2046,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,
,,재과대,2050,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,
,3,재과대,2038,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,
,,재과대,2039,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,
,,재과대,2043,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,,
,,재과대,2045,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,재과대,2048,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,
,,재과대,2049,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,,
,4,재과대,2047,학교현장실습(특수중,,,등) 2 2-0-0,,미지정미지정,재활과학대학,
균형,1,재과대,2051,기초생물학,3,3-0-0,하달수,화(12:00-13:15) | 목(12:00-13:15),재과1관-12,과학·기술,블렌디드러 닝
,,재과대,2052,기업경영의이해,3,3-0-0,이기은,사회·문화월(15:00-16:15) | 수(13:30-14:45),재과1관-12,,
,,재과대,2053,인문학과과학기술,3,3-0-0,전용숙,과학·기술화(16:30-17:45) | 목(16:30-17:45),재과1관-12,,
,,재과대,2054,사회과학의탄생,3,3-0-0,민병욱,사회·문화화(12:00-13:15) | 목(12:00-13:15),재과1관-12,,
,,재과대,2055,디지털기술과미래사,,,회 3 3-0-0 조익성,수(13:30-14:45),재과1관-11,과학·기술,블렌디드러 닝
,,재과대,2056,문학과예술의사회사,3,3-0-0,노우정,월(15:00-16:15) | 수(13:30-14:45),재과1관-12,문학·예술,블렌디드러 닝
,,재과대,2057,과학기술사회,3,3-0-0,이건직,월(12:00-13:15) | 수(12:00-13:15),재과1관-11,과학·기술,블렌디드러 닝
,,재과대,2058,동양철학과하이브리,,,3 3-0-0 김용휘,역사·철학화(12:00-13:15) | 목(12:00-13:15),재과1관-12,드문화,
,,재과대,2059,"역사,지리,문화로본",,,성경 3 3-0-0 오정숙,역사·철학월(13:30-14:45) | 수(15:00-16:15),재과1관-14,,
,,재과대,2060,영화속상상력과과학,,,2 2-0-0 김현숙,수(10:00-11:50),재과1관-12,기술 과학·기술,블렌디드러 닝
,,재과대,2061,공감하는인간의이해,3,3-0-0,조혜경,화(16:30-17:45),재과1관-12,사회·문화,블렌디드러 닝
,,재과대,2062,역사속의다문화,2,2-0-0,김도연,역사·철학월(10:00-11:50),재과1관-14,,
,,재과대,2063,역사속의다문화,2,2-0-0,김도연,역사·철학수(10:00-11:50),재과1관-14,,
,,재과대,2064,인공지능과나의미래,2,2-0-0,이덕균,과학·기술목(14:00-15:50),재과1관-14,체육레저학부,
공통,1,체육,2107,DU실용영어(1),2,2-0-0,마이클 파 을,목(10:00-11:50),인문1관-12,글로벌의사 소통,
,,체육,2108,DU실용영어(1),2,2-0-0,에리티 다 니엘 크리,목(10:00-11:50),인문1관-12,글로벌의사 소통,
,,체육,2109,DU실용영어(1),2,2-0-0,레이날도 라모스,목(10:00-11:50),인문1관-12,글로벌의사 소통,
,,체육,2110,AI시대대학생활(1),1,1-0-0,이종삼 평교1201,인성(필)화(16:00-16:50),,,
,,체육,2111,AI시대대학생활(1),1,1-0-0,김용규 평교1202,인성(필)화(16:00-16:50),,,
,,체육,2112,AI시대대학생활(1),1,1-0-0,최봉암 평교1203,인성(필)화(16:00-16:50),,,
,,체육,2113,AI시대대학생활(1),1,1-0-0,남인수 평교1207,인성(필)화(16:00-16:50),,,
,,체육,2114,AI시대대학생활(1),1,1-0-0,최문영 평교1210,인성(필)화(16:00-16:50),,,
,,스레저,2115,DU실용영어(1),2,2-0-0,레이날도 라모스,월(10:00-11:50),인문1관-12,글로벌의사 소통,
,,스레저,2116,DU실용영어(1),2,2-0-0,크리스토 퍼 마틴 워,월(10:00-11:50),인문1관-12,글로벌의사 소통,
,,스레저,2117,DU실용영어(1),2,2-0-0,머레이 존 슨,월(10:00-11:50),인문1관-12,글로벌의사 소통,
,,스레저,2118,DU실용영어(1),2,2-0-0,앤드류 캔 디,월(10:00-11:50),인문1관-13,글로벌의사 소통,
,,스레저,2119,AI시대대학생활(1),1,1-0-0,조민행 평교1207,인성(필)화(13:00-13:50),,,
,,스레저,2120,AI시대대학생활(1),1,1-0-0,고의석,인성(필)화(13:00-13:50),인문1관-14,,
,,스레저,2121,AI시대대학생활(1),1,1-0-0,한건수,인성(필)화(13:00-13:50),인문1관-14,,
,,스레저,2122,AI시대대학생활(1),1,1-0-0,박재암 평교1210,인성(필)화(13:00-13:50),,,
,,체육,2125,AI글쓰기기초,2,2-0-0,권미영 사고와표현 (필),화(10:00-11:50),인문1관-12,,
,,체육,2126,AI글쓰기기초,2,2-0-0,박종수 사고와표현 (필),화(10:00-11:50),인문1관-12,,스레저스포 츠헬스케어
,,,2127,AI글쓰기기초,2,2-0-0,황형식 사고와표현 (필),수(10:00-11:50),인문1관-12,,스레저스포 츠헬스케어
,,,2128,AI글쓰기기초,2,2-0-0,김연주 사고와표현 (필),수(10:00-11:50),인문1관-12,,스레저스포 츠헬스케어
,,,2129,AI글쓰기기초,2,2-0-0,심도희 사고와표현 (필),수(10:00-11:50),인문1관-12,,스레저스포 츠헬스케어
,,,2130,AI글쓰기기초,2,2-0-0,김윤서 사고와표현 (필),수(10:00-11:50),인문1관-13,,스포츠헬스 케어
,,,2151,DU실용영어(1),2,2-0-0,트레버 매 튜 심,월(10:00-11:50),인문1관-13,글로벌의사 소통,스포츠헬스 케어
,,,2152,DU실용영어(1),2,2-0-0,도날드 그 랜빌,월(10:00-11:50),인문1관-13,글로벌의사 소통,스포츠헬스 케어
,,,2153,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,월(10:00-11:50),인문1관-13,글로벌의사 소통,스포츠헬스 케어
,,,2154,AI시대대학생활(1),1,1-0-0,권욱동,인성(필)목(10:00-10:50),인문1관-12,,
,2,체육레저,2123,빅컨셉+,2,2-0-0,황형식,사고와표현월(12:00-13:50),인문1관-12,,
,,체육레저,2124,빅컨셉+,2,2-0-0,최정인,사고와표현목(14:00-15:50),인문1관-12,체육레저학부,
교직,2,체육레저,2133,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,
,,체육레저,2134,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,체육레저,2135,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,
,,체육레저,2137,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,,
,,체육레저,2139,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,
,,체육레저,2143,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,
,3,체육레저,2131,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,
,,체육레저,2132,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,
,,체육레저,2136,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,,
,,체육레저,2138,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,체육레저,2141,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,
,,체육레저,2142,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,,
,4,체육레저,2140,학교현장실습(중등),2,2-0-0,자유전공학부,,미지정미지정,,
공통,1,자유,2155,DU실용영어(1),2,2-0-0,코츠 로버 트 넬슨,수(10:00-11:50),생과1관-11,글로벌의사 소통,
,,자유,2156,DU실용영어(1),2,2-0-0,뉴옌챈트 루,수(10:00-11:50),경영1관-12,글로벌의사 소통,
,,자유,2157,DU실용영어(1),2,2-0-0,크롤리 제 니퍼 루이,수(10:00-11:50),경영1관-13,글로벌의사 소통,
,,자유,2158,DU실용영어(1),2,2-0-0,조셉 데븐 포트,수(10:00-11:50),사회3관-33,글로벌의사 소통,
,,자유,2159,DU실용영어(1),2,2-0-0,리차드 제 임스 갈랜,화(14:00-15:50),경영1관-13,글로벌의사 소통,
,,자유,2160,DU실용영어(1),2,2-0-0,로리존스 폴,화(14:00-15:50),경영1관-13,글로벌의사 소통,
,,자유,2161,DU실용영어(1),2,2-0-0,정 앤디 에 이치 티,화(14:00-15:50),인문2관-22,글로벌의사 소통,
,,자유,2162,DU실용영어(1),2,2-0-0,에릭 내쉬,화(14:00-15:50),인문2관-23,글로벌의사 소통,
,,자유,2163,DU실용영어(1),2,2-0-0,패트릭 에 간,수(16:00-17:50),생과1관-11,글로벌의사 소통,
,,자유,2164,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,수(16:00-17:50),생과3관-11,글로벌의사 소통,
,,자유,2165,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,수(16:00-17:50),인문2관-22,글로벌의사 소통,
,,자유,2166,DU실용영어(1),2,2-0-0,라포인트 마크 앤드,수(16:00-17:50),인문2관-23,글로벌의사 소통,
,,자유,2167,AI시대대학생활(1),1,1-0-0,박영식,인성(필)화(11:00-11:50),인문1관-12,,
,,자유,2168,AI시대대학생활(1),1,1-0-0,최종필,인성(필)화(11:00-11:50),인문1관-13,,
,,자유,2169,AI시대대학생활(1),1,1-0-0,이성화,인성(필)화(11:00-11:50),인문2관-24,,
,,자유,2170,AI시대대학생활(1),1,1-0-0,오현석,인성(필)화(11:00-11:50),경영1관-12,,
,,자유,2171,AI시대대학생활(1),1,1-0-0,장원구,인성(필)화(11:00-11:50),공학2관-22,,
,,자유,2172,AI시대대학생활(1),1,1-0-0,이길하,인성(필)화(11:00-11:50),인문2관-23,,
,,자유,2173,AI시대대학생활(1),1,1-0-0,김병문,인성(필)화(11:00-11:50),인문2관-23,,
,,자유,2174,AI시대대학생활(1),1,1-0-0,황근보,인성(필)화(11:00-11:50),인문2관-24,,
,,자유,2175,AI시대대학생활(1),1,1-0-0,박중규,인성(필)화(11:00-11:50),인문2관-22,,
,,자유,2176,AI글쓰기기초,2,2-0-0,정성옥 사고와표현 (필),월(10:00-11:50),인문2관-23,,
,,자유,2177,AI글쓰기기초,2,2-0-0,권오수 사고와표현 (필),월(10:00-11:50),인문2관-24,,
,,자유,2178,AI글쓰기기초,2,2-0-0,박은하 사고와표현 (필),월(10:00-11:50),인문2관-24,,
,,자유,2179,AI글쓰기기초,2,2-0-0,박영식 사고와표현 (필),월(10:00-11:50),인문2관-24,,
,,자유,2180,AI글쓰기기초,2,2-0-0,박영식 사고와표현 (필),목(14:00-15:50),경영1관-12,,
,,자유,2181,AI글쓰기기초,2,2-0-0,권오수 사고와표현 (필),목(14:00-15:50),경영1관-12,,
,,자유,2182,AI글쓰기기초,2,2-0-0,박은하 사고와표현 (필),목(14:00-15:50),경영1관-13,,자유전공학부
공통,1,자유,2183,AI글쓰기기초,2,2-0-0,권동우 사고와표현 (필),목(14:00-15:50),경영1관-13,,간호대학
공통,1,간호,2192,DU실용영어(1),2,2-0-0,애덤 탐슨 대구본1303,목(12:00-13:50),,글로벌의사 소통,
,,간호,2193,DU실용영어(1),2,2-0-0,크리스토 퍼 마틴 워 대구본1403,목(12:00-13:50),,글로벌의사 소통,
,,간호,2194,DU실용영어(1),2,2-0-0,크롤리 제 니퍼 루이 대구본1407,목(12:00-13:50),,글로벌의사 소통,
,,간호,2195,DU실용영어(1),2,2-0-0,애덤 탐슨 대구본1303,목(14:00-15:50),,글로벌의사 소통,
,,간호,2196,DU실용영어(1),2,2-0-0,크롤리 제 니퍼 루이 대구본1407,목(14:00-15:50),,글로벌의사 소통,
,,간호,2197,DU실용영어(1),2,2-0-0,크리스토 퍼 마틴 워 대구본1403,목(14:00-15:50),,글로벌의사 소통,
,,간호,2217,DU사랑빛자유프로,,,젝트 2 2-0-0 홍진석 대구본1601,인성화(13:00-14:50),,,
,,간호,2218,DU사랑빛자유프로,,,젝트 2 2-0-0 이주희 대구본1602,인성화(14:00-15:50),,,
,,간호,2219,DU사랑빛자유프로,,,젝트 2 2-0-0 황보경옥 대구본1601,인성화(15:00-16:50),,,
,,간호,2221,AI시대대학생활(1),1,1-0-0,오혜경 대구본1301,인성(필)목(16:00-16:50),,,
,,간호,2222,AI시대대학생활(1),1,1-0-0,류미경 대구본1301,인성(필)화(13:00-13:50),,,
,,간호,2223,AI시대대학생활(1),1,1-0-0,신규전임 교원 간호대1301,인성(필)화(13:00-13:50),,,
,2,간호,2220,DU글로벌소통영어,2,2-0-0,크롤리 제 니퍼 루이 대구본1403,화(14:00-15:50),,글로벌의사 소통,
교직,2,간호,2201,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,
,,간호,2202,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,간호,2203,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,
,,간호,2206,교육학개론,2,2-0-0,채휘균 합)국교영 교,월(13:00-14:50),사범1관-13,,
,,간호,2208,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,
,,간호,2212,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,
,3,간호,2198,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,
,,간호,2199,교육과정,2,1-0-1,박소영 합)국교영 교,월(15:00-16:50),사범1관-12,,
,,간호,2200,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,
,,간호,2204,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,,
,,간호,2205,교육평가,2,1-0-1,김혜숙 합)국교영 교,화(11:00-12:50),사범1관-13,,
,,간호,2207,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,간호,2209,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,
,,간호,2210,학교폭력예방및학생,,,의이해 2 2-0-0 신이나 합)국교영 교,수(10:00-11:50),사범1관-13,,
,,간호,2211,학교폭력예방및학생,,,의이해 2 2-0-0 신이나 합)역교일 사지,월(13:00-14:50),사범1관-13,,간호대학
균형,1,간호,2213,글로벌시대의인간관,,,계론 3 3-0-0 장순양 대구본1301,사회·문화화(09:00-10:15) | 목(10:30-11:45),,,
,,간호,2214,글로벌시대의인간관,,,계론 3 3-0-0 장순양 대구본1303 글로컬라이프대학 공통 1 글로컬라이 프,사회·문화화(10:30-11:45) | 목(09:00-10:15),,,
,,,2224,AI시대대학생활(1),1,1-0-0,대구본101 1 글로컬라이 프,인성(필)토(18:00-19:35),,균형,
,,,2225,현대사회와스포츠,3,3-0-0,권욱동,,DU∼MOO DU∼MOOC,사회·문화,C 글로컬라이 프
,,,2226,동아시아고도인문기,,,행 3 3-0-0,,DU∼MOO DU∼MOOC,사회·문화,권응상 C 글로컬라이 프
,,,2227,세상의교양과상식,3,3-0-0,김정렬,,본교가상본교가상,사회·문화,
